Date,Open,High,Low,Close
20131119,1.35046,1.35462,1.34866,1.35368
20131120,1.35366,1.35788,1.34142,1.34397
20131121,1.34397,1.34854,1.33984,1.34807
20131122,1.34806,1.35556,1.34612,1.35544
20131125,1.35474,1.35589,1.3489,1.35155
20131126,1.35155,1.35738,1.35137,1.3571
20131127,1.3571,1.36119,1.35566,1.35782
20131128,1.35781,1.36176,1.35626,1.3604
20131129,1.3604,1.36205,1.35788,1.3591
20131202,1.35813,1.36147,1.35249,1.35404
20131203,1.35405,1.36126,1.35232,1.35883
20131204,1.35883,1.36043,1.35272,1.35919
20131205,1.35919,1.36762,1.3542,1.36656
20131206,1.36656,1.37052,1.3618,1.37012
20131209,1.37121,1.37448,1.36931,1.37384
20131210,1.37384,1.37938,1.37328,1.37597
20131211,1.37596,1.38096,1.37392,1.3785
20131212,1.3785,1.38021,1.37363,1.37519
20131213,1.37518,1.37681,1.37081,1.37415
20131216,1.37259,1.37977,1.37258,1.376
20131217,1.376,1.37813,1.3722,1.37665
20131218,1.37666,1.38107,1.36733,1.36854
20131219,1.36854,1.36928,1.36483,1.36613
20131220,1.36613,1.37082,1.36239,1.36663
20131223,1.36716,1.37158,1.36657,1.36948
20131224,1.36951,1.37129,1.36538,1.36739
20131226,1.36727,1.37009,1.36727,1.36894
20131227,1.36895,1.38924,1.36859,1.37453
20131230,1.37538,1.3818,1.37271,1.37974
20131231,1.37976,1.38114,1.37587,1.37769
20140102,1.37429,1.37574,1.36284,1.36703
20140103,1.36701,1.36712,1.35812,1.3588
20140106,1.35916,1.36521,1.35702,1.36264
20140107,1.36262,1.36553,1.35953,1.36142
20140108,1.36144,1.3634,1.35523,1.35742
20140109,1.35735,1.36321,1.35469,1.36063
20140110,1.3606,1.36863,1.35672,1.36661
20140113,1.36755,1.36837,1.36363,1.36699
20140114,1.367,1.36983,1.3648,1.36777
20140115,1.36774,1.36796,1.35802,1.36036
20140116,1.36036,1.36487,1.35821,1.36184
20140117,1.36184,1.36199,1.35158,1.35353
20140120,1.35364,1.35671,1.35065,1.35507
20140121,1.35507,1.3568,1.35152,1.356
20140122,1.356,1.35828,1.35336,1.35461
20140123,1.35458,1.36975,1.35292,1.36946
20140124,1.36943,1.37383,1.36616,1.36703
20140127,1.36738,1.37155,1.36521,1.36721
20140128,1.36721,1.36872,1.3628,1.36696
20140129,1.36696,1.36837,1.36019,1.36623
20140130,1.36622,1.36643,1.35422,1.35536
20140131,1.35536,1.35724,1.34781,1.34876
20140203,1.34797,1.35344,1.3476,1.35265
20140204,1.35265,1.35378,1.34922,1.35169
20140205,1.35168,1.35545,1.34977,1.35318
20140206,1.35318,1.36179,1.34809,1.35886
20140207,1.35888,1.36428,1.35511,1.36314
20140210,1.3615,1.36506,1.36146,1.36428
20140211,1.36421,1.36822,1.36283,1.36369
20140212,1.36367,1.36515,1.35611,1.35918
20140213,1.35918,1.36912,1.35837,1.3678
20140214,1.36782,1.37138,1.36726,1.36899
20140217,1.37083,1.37232,1.36909,1.3704
20140218,1.3704,1.37693,1.36935,1.37565
20140219,1.37565,1.37722,1.37232,1.37317
20140220,1.37319,1.37614,1.36845,1.37172
20140221,1.37171,1.37576,1.37009,1.37354
20140224,1.37288,1.37704,1.37073,1.37334
20140225,1.37334,1.3766,1.37143,1.37433
20140226,1.37433,1.37562,1.36605,1.36852
20140227,1.36852,1.37257,1.3642,1.37088
20140228,1.37087,1.38238,1.36931,1.37984
20140303,1.37581,1.37916,1.37251,1.37333
20140304,1.37334,1.37806,1.37197,1.37417
20140305,1.37418,1.37483,1.37062,1.3732
20140306,1.3732,1.38721,1.37193,1.38593
20140307,1.38595,1.39141,1.38509,1.38774
20140310,1.38701,1.38966,1.38605,1.3875
20140311,1.3875,1.38777,1.38326,1.38587
20140312,1.38585,1.39133,1.38423,1.39011
20140313,1.39013,1.39657,1.38446,1.38655
20140314,1.38655,1.39365,1.38464,1.39044
20140317,1.39033,1.39466,1.38779,1.39205
20140318,1.39205,1.3942,1.38787,1.39324
20140319,1.39323,1.39333,1.38086,1.38315
20140320,1.38316,1.38439,1.3748,1.37768
20140321,1.37769,1.38097,1.37646,1.37854
20140324,1.37962,1.38643,1.37592,1.38375
20140325,1.38377,1.38461,1.37479,1.38252
20140326,1.38252,1.38266,1.37754,1.37778
20140327,1.37778,1.37959,1.37274,1.37393
20140328,1.37393,1.37721,1.37037,1.3751
20140331,1.37606,1.38079,1.37186,1.37675
20140401,1.37675,1.38143,1.37669,1.37908
20140402,1.37901,1.38193,1.37521,1.37658
20140403,1.37659,1.38055,1.3697,1.37185
20140404,1.37186,1.37302,1.36716,1.37011
20140407,1.36919,1.37475,1.36919,1.37403
20140408,1.37403,1.38105,1.37361,1.37959
20140409,1.37945,1.38611,1.37788,1.38537
20140410,1.38538,1.38981,1.38348,1.38846
20140411,1.38846,1.39048,1.38623,1.3883
20140414,1.38373,1.38619,1.38071,1.3817
20140415,1.3817,1.38323,1.37889,1.38132
20140416,1.38132,1.38504,1.38026,1.38135
20140417,1.38136,1.38637,1.38099,1.3812
20140418,1.38121,1.38212,1.38017,1.38048
20140421,1.38063,1.38293,1.37859,1.37915
20140422,1.37915,1.38237,1.37839,1.38039
20140423,1.38039,1.38536,1.37983,1.38153
20140424,1.38153,1.38422,1.37903,1.38303
20140425,1.38303,1.38472,1.38258,1.38327
20140428,1.38428,1.38784,1.38136,1.38497
20140429,1.38497,1.38781,1.38045,1.38107
20140430,1.38107,1.38756,1.37705,1.38642
20140501,1.38644,1.3888,1.38617,1.38679
20140502,1.38679,1.38806,1.3811,1.38713
20140505,1.38813,1.3885,1.38634,1.38727
20140506,1.38741,1.39503,1.3871,1.39265
20140507,1.39265,1.39375,1.39085,1.39087
20140508,1.39085,1.39927,1.38319,1.38383
20140509,1.38385,1.38433,1.37436,1.37599
20140512,1.37474,1.37738,1.37474,1.3756
20140513,1.3756,1.37704,1.36879,1.37015
20140514,1.37017,1.37297,1.36969,1.37132
20140515,1.37134,1.37314,1.36472,1.37076
20140516,1.37076,1.37259,1.36843,1.36925
20140519,1.36894,1.37331,1.36884,1.37075
20140520,1.37075,1.37127,1.36768,1.37001
20140521,1.37002,1.37224,1.36332,1.36853
20140522,1.36855,1.36868,1.36442,1.36543
20140523,1.36546,1.36579,1.36146,1.3628
20140526,1.36185,1.36533,1.36115,1.36443
20140527,1.36448,1.36675,1.36114,1.36331
20140528,1.36333,1.36367,1.35874,1.35895
20140529,1.35896,1.36246,1.3585,1.36005
20140530,1.36005,1.3649,1.35974,1.36301
20140602,1.36352,1.36352,1.35869,1.35953
20140603,1.35953,1.36469,1.3585,1.36261
20140604,1.36262,1.3638,1.35954,1.35973
20140605,1.35973,1.36688,1.35018,1.3659
20140606,1.3659,1.3676,1.36199,1.364
20140609,1.36409,1.36679,1.35813,1.35922
20140610,1.35925,1.36007,1.35324,1.35464
20140611,1.35464,1.3556,1.35204,1.353
20140612,1.35302,1.35709,1.35113,1.35496
20140613,1.35499,1.3578,1.35198,1.35395
20140616,1.35366,1.35786,1.35119,1.3572
20140617,1.35722,1.3586,1.35353,1.35457
20140618,1.35457,1.35984,1.35407,1.3594
20140619,1.3594,1.36423,1.35831,1.36056
20140620,1.36057,1.36329,1.35632,1.35965
20140623,1.35846,1.36124,1.3573,1.3603
20140624,1.36031,1.36267,1.35824,1.36047
20140625,1.36046,1.36502,1.35995,1.36275
20140626,1.36275,1.36403,1.35746,1.3609
20140627,1.36092,1.36501,1.36082,1.36467
20140630,1.36389,1.36967,1.36389,1.36906
20140701,1.36906,1.36995,1.36744,1.36777
20140702,1.36778,1.36814,1.36396,1.36578
20140703,1.36581,1.36632,1.3595,1.36087
20140704,1.36088,1.36102,1.35844,1.35921
20140707,1.35929,1.36081,1.35748,1.36033
20140708,1.36031,1.36162,1.3587,1.36105
20140709,1.36111,1.36474,1.36013,1.36403
20140710,1.36403,1.36496,1.3588,1.36076
20140711,1.36076,1.36237,1.35906,1.36064
20140714,1.35949,1.36392,1.35949,1.36177
20140715,1.36176,1.3627,1.35608,1.35667
20140716,1.35667,1.35714,1.35198,1.35226
20140717,1.35235,1.35393,1.35154,1.3524
20140718,1.35243,1.35348,1.34897,1.35216
20140721,1.35263,1.35479,1.35119,1.35221
20140722,1.35222,1.35286,1.34576,1.34643
20140723,1.34643,1.34731,1.34538,1.34611
20140724,1.34611,1.34839,1.34367,1.34624
20140725,1.34623,1.34745,1.342,1.3429
20140728,1.34264,1.34428,1.34258,1.34386
20140729,1.34386,1.34433,1.34031,1.34074
20140730,1.34074,1.34142,1.33658,1.33958
20140731,1.33958,1.33994,1.33705,1.3389
20140801,1.33891,1.34437,1.33774,1.34268
20140804,1.34278,1.34314,1.34084,1.34204
20140805,1.34205,1.34237,1.33571,1.33748
20140806,1.33747,1.33857,1.3332,1.33809
20140807,1.3382,1.33927,1.3336,1.33609
20140808,1.3361,1.34315,1.33424,1.34078
20140811,1.34078,1.34095,1.33794,1.33831
20140812,1.33833,1.3385,1.33348,1.33677
20140813,1.33679,1.34142,1.33411,1.33628
20140814,1.33629,1.34066,1.33474,1.33636
20140815,1.33636,1.34107,1.33577,1.3397
20140818,1.33872,1.3398,1.33518,1.3362
20140819,1.33619,1.33631,1.33119,1.33185
20140820,1.33186,1.33232,1.32541,1.32581
20140821,1.32581,1.32874,1.32409,1.32796
20140822,1.32798,1.32955,1.32196,1.32383
20140825,1.31929,1.32093,1.31826,1.31908
20140826,1.31908,1.32136,1.31636,1.31663
20140827,1.31663,1.32088,1.31515,1.31915
20140828,1.31914,1.32197,1.31585,1.31807
20140829,1.31806,1.3195,1.31304,1.31307
20140901,1.31254,1.31445,1.3118,1.31272
20140902,1.31275,1.31357,1.31091,1.31316
20140903,1.31319,1.31589,1.3121,1.3149
20140904,1.31488,1.31529,1.29189,1.29422
20140905,1.29424,1.29885,1.29209,1.29498
20140908,1.29489,1.2958,1.28803,1.28934
20140909,1.28931,1.29563,1.28583,1.29363
20140910,1.29361,1.29617,1.28826,1.29137
20140911,1.29159,1.29507,1.28961,1.2919
20140912,1.29209,1.29783,1.29077,1.29568
20140915,1.29663,1.2969,1.29074,1.29326
20140916,1.29325,1.29941,1.29211,1.29548
20140917,1.29548,1.29803,1.2851,1.28578
20140918,1.28583,1.29295,1.28331,1.29152
20140919,1.2915,1.29278,1.28234,1.28234
20140922,1.28326,1.28667,1.28152,1.28458
20140923,1.28485,1.29001,1.28415,1.28453
20140924,1.28453,1.28629,1.27731,1.27782
20140925,1.27782,1.27822,1.26953,1.27496
20140926,1.27496,1.27597,1.26757,1.26798
20140929,1.2677,1.27137,1.26625,1.26837
20140930,1.26837,1.27012,1.25699,1.26258
20141001,1.26283,1.26385,1.25824,1.26194
20141002,1.26192,1.26979,1.26076,1.2666
20141003,1.26678,1.26736,1.24996,1.25122
20141006,1.25113,1.26734,1.25079,1.26539
20141007,1.26539,1.26809,1.25824,1.26676
20141008,1.26679,1.27479,1.26213,1.27319
20141009,1.27319,1.27903,1.26626,1.26896
20141010,1.26892,1.27148,1.26043,1.26262
20141013,1.26295,1.276,1.26194,1.275
20141014,1.27503,1.27672,1.26397,1.26545
20141015,1.26546,1.28861,1.26236,1.28347
20141016,1.28347,1.28436,1.27044,1.28059
20141017,1.28062,1.28357,1.27427,1.27579
20141020,1.27492,1.28156,1.27301,1.27966
20141021,1.27991,1.28393,1.27133,1.2714
20141022,1.2714,1.27387,1.2636,1.26448
20141023,1.26448,1.26755,1.26125,1.26444
20141024,1.26453,1.26946,1.26338,1.26682
20141027,1.26757,1.27225,1.26646,1.26971
20141028,1.26975,1.27638,1.26835,1.27329
20141029,1.2733,1.27696,1.26284,1.26298
20141030,1.26302,1.26383,1.25459,1.26119
20141031,1.26119,1.26163,1.24845,1.25184
20141103,1.25034,1.2513,1.24378,1.24794
20141104,1.24807,1.25763,1.248,1.25452
20141105,1.25453,1.25661,1.2456,1.24839
20141106,1.24839,1.25323,1.23636,1.23724
20141107,1.23725,1.24687,1.23567,1.2452
20141110,1.24713,1.25081,1.24175,1.24191
20141111,1.24193,1.24985,1.23931,1.24733
20141112,1.2474,1.24967,1.24179,1.2437
20141113,1.2437,1.24907,1.24252,1.24751
20141114,1.24751,1.25453,1.23973,1.25207
20141117,1.25311,1.25765,1.24439,1.24485
20141118,1.24485,1.25441,1.24422,1.25325
20141119,1.25348,1.25993,1.2511,1.25526
20141120,1.25526,1.25742,1.25031,1.25376
20141121,1.25373,1.25671,1.23737,1.23863
20141124,1.23617,1.24436,1.23581,1.24404
20141125,1.24404,1.24861,1.24009,1.24733
20141126,1.24733,1.25307,1.24425,1.25042
20141127,1.25042,1.25224,1.24635,1.24658
20141128,1.24658,1.24892,1.24252,1.24489
20141201,1.24637,1.25056,1.2418,1.24675
20141202,1.24679,1.2475,1.23756,1.23814
20141203,1.23814,1.23895,1.23,1.23089
20141204,1.23089,1.24552,1.22754,1.23763
20141205,1.23763,1.23918,1.22696,1.22849
20141208,1.22848,1.23428,1.2246,1.23121
20141209,1.23121,1.24469,1.22909,1.23723
20141210,1.23723,1.24467,1.2361,1.24464
20141211,1.24467,1.2494,1.23689,1.24085
20141212,1.24086,1.24842,1.23832,1.24594
20141215,1.24742,1.2478,1.24134,1.24345
20141216,1.24344,1.25686,1.24327,1.25082
20141217,1.25093,1.25148,1.23191,1.23397
20141218,1.23403,1.23519,1.22646,1.22846
20141219,1.22846,1.23012,1.22188,1.22286
20141222,1.22221,1.22714,1.22155,1.22276
20141223,1.22283,1.22445,1.21635,1.2171
20141224,1.21709,1.2219,1.21683,1.22001
20141226,1.22149,1.22197,1.21671,1.21767
20141229,1.21777,1.22199,1.21416,1.215
20141230,1.21502,1.21863,1.21225,1.21574
20141231,1.21574,1.21686,1.20962,1.20981
20150102,1.20562,1.20686,1.1997,1.19984
20150105,1.19537,1.19751,1.18616,1.19314
20150106,1.19318,1.19676,1.1883,1.1888
20150107,1.18883,1.18954,1.18009,1.18383
20150108,1.18383,1.18463,1.1753,1.17883
20150109,1.17918,1.1845,1.17613,1.184
20150112,1.18472,1.18698,1.17849,1.18321
20150113,1.18321,1.18584,1.17518,1.17712
20150114,1.17712,1.18453,1.17262,1.17864
20150115,1.17883,1.17918,1.15656,1.16284
20150116,1.16287,1.16476,1.14582,1.1557
20150119,1.15506,1.16378,1.15494,1.16
20150120,1.16,1.16138,1.15392,1.15462
20150121,1.15467,1.16785,1.15402,1.16066
20150122,1.16077,1.16499,1.13148,1.13636
20150123,1.13639,1.13728,1.11131,1.12031
20150126,1.11502,1.12942,1.1096,1.12361
20150127,1.12361,1.14214,1.12225,1.13788
20150128,1.13795,1.13821,1.12749,1.12845
20150129,1.12852,1.13668,1.12606,1.13181
20150130,1.13183,1.13627,1.12739,1.1276
20150202,1.13097,1.1361,1.12912,1.13368
20150203,1.13368,1.15327,1.13112,1.14766
20150204,1.14784,1.14836,1.13142,1.13423
20150205,1.1344,1.14977,1.13028,1.1474
20150206,1.14741,1.14845,1.13101,1.13129
20150209,1.12953,1.13583,1.12691,1.13221
20150210,1.13223,1.13442,1.12718,1.13196
20150211,1.13196,1.13458,1.12786,1.13343
20150212,1.13343,1.1422,1.13009,1.13993
20150213,1.13993,1.1442,1.13789,1.13819
20150216,1.1395,1.14278,1.13182,1.13499
20150217,1.13505,1.14479,1.13209,1.14094
20150218,1.14099,1.1415,1.13327,1.13955
20150219,1.13959,1.14491,1.1354,1.13666
20150220,1.13671,1.14287,1.12778,1.13767
20150223,1.13886,1.1395,1.12938,1.13331
20150224,1.13333,1.1357,1.1287,1.1338
20150225,1.1338,1.13876,1.13346,1.13594
20150226,1.13594,1.13785,1.11825,1.11964
20150227,1.11964,1.1244,1.11746,1.11894
20150302,1.11805,1.12394,1.11589,1.11819
20150303,1.11819,1.12164,1.11534,1.11743
20150304,1.11746,1.11844,1.10604,1.10755
20150305,1.10755,1.11134,1.09862,1.10247
20150306,1.10247,1.10316,1.0836,1.08376
20150309,1.08289,1.09054,1.08215,1.08491
20150310,1.08491,1.08545,1.06915,1.06959
20150311,1.0696,1.07158,1.05099,1.05458
20150312,1.05458,1.06826,1.04929,1.06336
20150313,1.06333,1.06336,1.04613,1.04878
20150316,1.0469,1.06183,1.04685,1.05655
20150317,1.05655,1.06497,1.05502,1.05953
20150318,1.05958,1.10398,1.05788,1.08593
20150319,1.08591,1.09182,1.06117,1.0658
20150320,1.06582,1.08813,1.06472,1.08137
20150323,1.08378,1.09701,1.07662,1.09443
20150324,1.09443,1.10281,1.08894,1.09233
20150325,1.09233,1.10133,1.08997,1.0967
20150326,1.0967,1.10511,1.08552,1.08823
20150327,1.08827,1.09478,1.08001,1.08848
20150330,1.08847,1.08938,1.08088,1.08307
20150331,1.08303,1.08443,1.07119,1.07303
20150401,1.07303,1.07987,1.07174,1.07615
20150402,1.07615,1.09043,1.07492,1.08782
20150403,1.08789,1.10259,1.08626,1.09664
20150406,1.09969,1.10345,1.09086,1.0921
20150407,1.0921,1.09537,1.08021,1.08135
20150408,1.08135,1.08864,1.07617,1.07785
20150409,1.07785,1.07877,1.06365,1.06576
20150410,1.06576,1.06826,1.05667,1.05981
20150413,1.05804,1.06186,1.05192,1.05655
20150414,1.05657,1.07062,1.05301,1.06531
20150415,1.06532,1.07009,1.05695,1.06818
20150416,1.06823,1.08166,1.06235,1.07594
20150417,1.07599,1.08476,1.07324,1.07989
20150420,1.08168,1.0819,1.0711,1.07362
20150421,1.07362,1.07802,1.06587,1.07336
20150422,1.0734,1.07998,1.07074,1.07222
20150423,1.07223,1.08447,1.06649,1.08226
20150424,1.08227,1.08988,1.07838,1.08657
20150427,1.08603,1.09254,1.08182,1.08884
20150428,1.08886,1.099,1.0859,1.09792
20150429,1.09792,1.11867,1.09582,1.11265
20150430,1.11269,1.1265,1.107,1.12225
20150501,1.12229,1.12889,1.11733,1.11927
20150504,1.11877,1.12235,1.11214,1.11438
20150505,1.11438,1.1222,1.10653,1.1184
20150506,1.1184,1.1369,1.11737,1.13455
20150507,1.13458,1.13906,1.12361,1.12644
20150508,1.12644,1.12879,1.11778,1.1208
20150511,1.11974,1.12049,1.11297,1.1154
20150512,1.1154,1.12776,1.11332,1.12112
20150513,1.12116,1.13816,1.12013,1.13526
20150514,1.13526,1.14435,1.13395,1.14079
20150515,1.1408,1.14656,1.13224,1.14427
20150518,1.1446,1.14477,1.12974,1.1312
20150519,1.13121,1.13252,1.11172,1.11481
20150520,1.11482,1.11509,1.1061,1.10911
20150521,1.10916,1.11802,1.10785,1.11101
20150522,1.11105,1.12073,1.1001,1.10081
20150525,1.1002,1.10084,1.09577,1.09764
20150526,1.09764,1.09802,1.08622,1.08699
20150527,1.087,1.0928,1.0818,1.09017
20150528,1.09017,1.09577,1.08657,1.09455
20150529,1.09454,1.10052,1.09245,1.09901
20150601,1.09789,1.09873,1.0886,1.09234
20150602,1.09236,1.11929,1.09146,1.11487
20150603,1.11487,1.1284,1.10781,1.12716
20150604,1.12717,1.13787,1.12212,1.12364
20150605,1.12362,1.12791,1.10482,1.11073
20150608,1.10959,1.13055,1.10829,1.12898
20150609,1.12898,1.13442,1.12128,1.12805
20150610,1.1281,1.13854,1.12587,1.13201
20150611,1.13201,1.13302,1.11806,1.12566
20150612,1.12566,1.12953,1.11499,1.12611
20150615,1.121,1.12933,1.11878,1.12811
20150616,1.12811,1.13284,1.12036,1.12459
20150617,1.12459,1.13567,1.12026,1.13343
20150618,1.13348,1.14351,1.13291,1.13563
20150619,1.13565,1.13994,1.12906,1.1345
20150622,1.13758,1.14092,1.13105,1.13384
20150623,1.13392,1.13463,1.11337,1.11659
20150624,1.11659,1.12335,1.11532,1.11996
20150625,1.1201,1.12266,1.11526,1.11994
20150626,1.12009,1.12188,1.11288,1.11573
20150629,1.10048,1.1277,1.09527,1.12336
20150630,1.12338,1.12431,1.1111,1.11404
20150701,1.11429,1.11711,1.10415,1.10506
20150702,1.10509,1.11204,1.1031,1.10818
20150703,1.1082,1.11167,1.10639,1.11083
20150706,1.09882,1.10944,1.09679,1.10543
20150707,1.10545,1.10572,1.09152,1.10089
20150708,1.10098,1.10916,1.09729,1.10742
20150709,1.10744,1.11239,1.09904,1.10318
20150710,1.10332,1.12149,1.1028,1.11539
20150713,1.10932,1.11956,1.09928,1.09955
20150714,1.09983,1.10835,1.09641,1.10064
20150715,1.10068,1.10345,1.09286,1.09402
20150716,1.09431,1.09614,1.08543,1.08688
20150717,1.08716,1.09057,1.08264,1.08272
20150720,1.08289,1.08692,1.0807,1.08233
20150721,1.08234,1.0968,1.08105,1.0933
20150722,1.0933,1.09656,1.08681,1.09262
20150723,1.09264,1.10168,1.09199,1.09807
20150724,1.09839,1.09946,1.09242,1.09759
20150727,1.09783,1.11283,1.09678,1.10836
20150728,1.10852,1.10984,1.1021,1.10583
20150729,1.10583,1.10828,1.09656,1.09791
20150730,1.09803,1.09881,1.08922,1.09286
20150731,1.09293,1.1113,1.092,1.09806
20150803,1.0971,1.09948,1.094,1.09487
20150804,1.09487,1.09865,1.08779,1.08794
20150805,1.08794,1.09365,1.08469,1.09038
20150806,1.0904,1.09425,1.08721,1.09215
20150807,1.09224,1.09772,1.08541,1.09622
20150810,1.09628,1.10403,1.09241,1.1017
20150811,1.1017,1.10872,1.09594,1.10401
20150812,1.10402,1.12129,1.10229,1.11529
20150813,1.11544,1.11877,1.1079,1.11482
20150814,1.11482,1.11876,1.10967,1.1107
20150817,1.1116,1.11237,1.10575,1.1076
20150818,1.1076,1.10927,1.10159,1.10223
20150819,1.10233,1.1133,1.10166,1.1118
20150820,1.1118,1.12436,1.1106,1.12395
20150821,1.12397,1.13873,1.12281,1.13803
20150824,1.13758,1.17129,1.13682,1.16143
20150825,1.16158,1.16204,1.1395,1.15123
20150826,1.15134,1.156,1.12904,1.13102
20150827,1.13109,1.13632,1.12018,1.12419
20150828,1.1242,1.13086,1.11545,1.11789
20150831,1.11666,1.12614,1.11652,1.12081
20150901,1.12086,1.1331,1.12068,1.13133
20150902,1.13133,1.13182,1.12153,1.12229
20150903,1.1224,1.12422,1.10861,1.11209
20150904,1.1121,1.11881,1.10884,1.11439
20150907,1.11609,1.11766,1.11202,1.11678
20150908,1.11682,1.12284,1.11513,1.12007
20150909,1.12009,1.12151,1.11306,1.12063
20150910,1.12065,1.12954,1.11715,1.12774
20150911,1.1278,1.13495,1.12541,1.13363
20150914,1.13317,1.13731,1.12835,1.13158
20150915,1.13159,1.13287,1.12588,1.12663
20150916,1.12673,1.13206,1.12141,1.12889
20150917,1.12889,1.14412,1.12843,1.14287
20150918,1.14331,1.14603,1.12691,1.12947
20150921,1.12817,1.13299,1.11811,1.11892
20150922,1.11892,1.12075,1.11133,1.11191
20150923,1.11191,1.12135,1.11052,1.11849
20150924,1.11858,1.12959,1.11644,1.12293
20150925,1.12293,1.12337,1.11161,1.11911
20150928,1.11821,1.12477,1.11461,1.12443
20150929,1.12443,1.12812,1.11938,1.12465
20150930,1.12474,1.12613,1.11573,1.11756
20151001,1.11753,1.12092,1.11349,1.11927
20151002,1.11933,1.13184,1.11499,1.12059
20151005,1.12188,1.12892,1.11733,1.11849
20151006,1.1186,1.12795,1.11719,1.12685
20151007,1.12696,1.12842,1.12114,1.12373
20151008,1.12373,1.13277,1.12345,1.12748
20151009,1.12755,1.13871,1.12671,1.13525
20151012,1.13594,1.13968,1.13536,1.13574
20151013,1.13576,1.1411,1.13439,1.13785
20151014,1.13786,1.1489,1.13773,1.14736
20151015,1.14736,1.14952,1.13631,1.13863
20151016,1.13775,1.13949,1.13342,1.13474
20151019,1.13556,1.13791,1.13054,1.13234
20151020,1.13242,1.1387,1.13226,1.13445
20151021,1.13448,1.13774,1.13338,1.13381
20151022,1.13381,1.13511,1.10999,1.1108
20151023,1.1108,1.11396,1.09964,1.10114
20151026,1.09989,1.10682,1.0998,1.10566
20151027,1.10567,1.10786,1.10302,1.10486
20151028,1.105,1.10958,1.08969,1.09216
20151029,1.09221,1.09857,1.0902,1.09755
20151030,1.09762,1.10725,1.09655,1.10009
20151102,1.10359,1.10532,1.10003,1.10139
20151103,1.10147,1.10299,1.09358,1.09588
20151104,1.0961,1.09678,1.08441,1.08631
20151105,1.08639,1.08977,1.08335,1.08837
20151106,1.08837,1.08936,1.07053,1.07366
20151109,1.07254,1.079,1.07192,1.07508
20151110,1.07509,1.0764,1.06742,1.07235
20151111,1.07235,1.07736,1.07055,1.07392
20151112,1.07403,1.08303,1.06909,1.08118
20151113,1.08125,1.08172,1.0714,1.0763
20151116,1.07397,1.07581,1.06744,1.06858
20151117,1.06858,1.06907,1.06306,1.06405
20151118,1.06405,1.06926,1.06166,1.06587
20151119,1.06588,1.0763,1.06549,1.07328
20151120,1.07328,1.07383,1.06396,1.06429
20151123,1.06385,1.06567,1.05921,1.06357
20151124,1.06357,1.06733,1.06194,1.06424
20151125,1.06425,1.06892,1.05657,1.0624
20151126,1.0624,1.06274,1.05999,1.06093
20151127,1.06092,1.06379,1.05684,1.05893
20151130,1.05862,1.0595,1.05579,1.05629
20151201,1.05634,1.06371,1.05623,1.06311
20151202,1.06311,1.0636,1.05507,1.06128
20151203,1.06127,1.09811,1.05168,1.0938
20151204,1.09383,1.09562,1.08361,1.08753
20151207,1.08679,1.08871,1.07961,1.0837
20151208,1.0837,1.09027,1.08301,1.08911
20151209,1.08914,1.10428,1.08791,1.10247
20151210,1.10246,1.10248,1.09246,1.09401
20151211,1.09401,1.10307,1.09266,1.09846
20151214,1.09805,1.10486,1.09455,1.09909
20151215,1.09909,1.10596,1.09047,1.09253
20151216,1.09272,1.10118,1.08873,1.0909
20151217,1.09098,1.09139,1.08026,1.08253
20151218,1.08253,1.08744,1.08049,1.08654
20151221,1.08509,1.09392,1.08469,1.09137
20151222,1.09137,1.0984,1.09023,1.09559
20151223,1.0956,1.09565,1.08697,1.09097
20151224,1.09097,1.09677,1.0903,1.09517
20151228,1.09489,1.09925,1.09489,1.09618
20151229,1.09659,1.09916,1.0899,1.09189
20151230,1.09189,1.09437,1.09017,1.09313
20151231,1.09314,1.09372,1.08528,1.08632
20160104,1.08669,1.09463,1.07811,1.08272
20160105,1.08277,1.08388,1.07106,1.07481
20160106,1.07474,1.07994,1.07115,1.07797
20160107,1.07797,1.09402,1.07711,1.09294
20160108,1.09309,1.09337,1.08033,1.09192
20160111,1.09157,1.09698,1.08476,1.08587
20160112,1.08585,1.09003,1.08195,1.08572
20160113,1.08576,1.08877,1.08049,1.08767
20160114,1.0877,1.09432,1.08346,1.08626
20160115,1.08625,1.09845,1.08544,1.09068
20160118,1.0921,1.09277,1.08687,1.08901
20160119,1.08901,1.09389,1.08593,1.09068
20160120,1.09069,1.0976,1.08772,1.08832
20160121,1.08859,1.09217,1.07775,1.08723
20160122,1.08725,1.08766,1.07891,1.07924
20160125,1.07912,1.08568,1.07828,1.08492
20160126,1.08493,1.08744,1.08187,1.08681
20160127,1.08694,1.09165,1.08506,1.08926
20160128,1.08926,1.09676,1.08696,1.09395
20160129,1.09395,1.09484,1.08098,1.08292
20160201,1.08306,1.09127,1.0815,1.08869
20160202,1.08869,1.094,1.08825,1.09181
20160203,1.09181,1.11455,1.09036,1.11029
20160204,1.11029,1.12393,1.10695,1.12059
20160205,1.12051,1.12448,1.11087,1.11523
20160208,1.11407,1.12159,1.10865,1.11924
20160209,1.119,1.13381,1.11622,1.1292
20160210,1.12926,1.13114,1.11603,1.12885
20160211,1.12885,1.13764,1.12739,1.13218
20160212,1.13205,1.13335,1.12139,1.12489
20160215,1.12311,1.12491,1.1128,1.11521
20160216,1.11529,1.1193,1.11241,1.1141
20160217,1.1141,1.1179,1.11059,1.11281
20160218,1.11281,1.11496,1.10708,1.11058
20160219,1.11071,1.11392,1.10663,1.11263
